id,text,digitality_sum,obs,overlap,digital,definition_zeroshot,positive,negative
64672.0,And law enforcement can arrest perpetrators and rescue children.,0.0,1,False,False,0.8900554180145264,0.911801278591156,0.08819872885942459
64752.0,Because this law is their law.,0.0,1,False,False,0.8719117641448975,0.8494004011154175,0.1505996137857437
66523.0,A better interconnection between Lithuania and Latvia.,0.0,1,False,False,0.8705106377601624,0.9111745357513428,0.08882544934749603
66827.0,"Private sector initiatives have been launched. Some of the technological solutions partly address the needs of cultural heritage. However, these initiatives, owned by large American companies, are not fit for European cultural heritage. Parameters, such as IP rights and data governance under European jurisdiction are not appropriately addressed. Moreover, the required investment is not commercially viable for the sector.",1.0,1,False,True,0.790388286113739,0.7945307493209839,0.2054692506790161
68168.0,"The New European Bauhaus is designed by everyone, for everyone. It is truly a shared vision. We need to bring together all people of good will. People who want a healthier planet, who want a better quality of life, who want to be part of the solution.",0.0,1,False,False,0.9225364923477173,0.6250181198120117,0.37498190999031067
68307.0,"Last week, the European Commission, after one year of negotiations, gave its green light to Poland's recovery and resilience plan. Now, the Council has to decide on it – we just heard it. This plan will support the Polish people on their way to a more sustainable, digital and resilient future. This is a path we have all agreed on. But the plan will do more and that is what we are debating here today. Because as in all recovery and resilience plans, there are investments linked to reforms. The approval of this plan is linked in particular to clear commitments by the Polish government on the independence of the judiciary. These commitments are intended to meet the three elements that I laid out to you last October in this hemicycle. And I laid them out again, last week, in Warsaw. So please allow me to reiterate them.",0.0,1,False,False,0.7352443933486938,0.5683492422103882,0.4316507577896118
69273.0,The current crisis has made it absolutely clear: food security must be a fundamental priority of the European Green Deal.,0.0,1,False,False,0.8540681004524231,0.8894708156585693,0.11052920669317245
70317.0,The aim is to ensure that increased defence spending by Member States will result in:,0.0,1,False,False,0.8578284382820129,0.8971672058105469,0.10283280164003372
70388.0,"Since last autumn, we have actively engaged in informal discussions with South Africa, India and the U.S. on the intellectual property element of the pandemic response - the so-called quadrilateral process facilitated by WTO DG Okonjo-Iweala.",0.0,1,False,False,0.8778344392776489,0.8678261041641235,0.13217389583587646
70638.0,"We are also doing this in Belgium, providing advice about fraudulent contracts, for example.",0.0,1,False,False,0.8636575937271118,0.9178522825241089,0.08214772492647171
70800.0,"We also agreed to cooperate on promoting green trade, for example through green public procurement. We would like this public sector to be the trailblazer to adopt clean new technology.",0.0,5,True,False,0.8562759160995483,0.8198922872543335,0.18010768294334412
72002.0,"The State of the World's Children report calls for commitment, communication and action from us all.",0.0,1,False,False,0.8227865695953369,0.6171398162841797,0.3828602433204651
72874.0,Protecting security and upholding fundamental rights go hand in hand.,0.0,1,False,False,0.8478601574897766,0.9094639420509338,0.09053605794906616
74212.0,"It also a bit of a departure for the Commission, it is different from our standard websites.",1.0,1,False,True,0.8613100647926331,0.8532693386077881,0.14673066139221191
74393.0,And not all parts of the industry picked the same new home.,0.0,1,False,False,0.8905603289604187,0.878362774848938,0.121637262403965
74557.0,"The four European Citizens' Panels have now submitted 178 recommendations. 5 Member States – Belgium, the Netherlands, Germany, France and Lithuania – held national citizen panels. The recommendations of the European and National Citizens Panels are the basis for discussions in Plenary. These will be clustered thematically, along with the contributions to the online platform will be grouped into over-arching proposals, to be discussed at the next plenaries in March and April. There is considerable overlap between the recommendations and ideas expressed in all three instances. The final plenary of 29th to the 30th of April will agree by consensus on the final proposals that are to be adopted by the Conference.",1.0,1,False,True,0.151439368724823,0.6526209115982056,0.3473791778087616
74647.0,"More than 40 countries are applying sanctions like these. And we expect others to respect our measures or, at the very least, not to circumvent and undermine our sanctions. This was our message to China at our Summit last Friday. We made clear how crucial it is for us in Europe, but also for the rest of the world, to take a clear stance. A clear stance against Putin's war of choice, against the massacres of civilians and against the violation of the fundamental principles of the world order. And as a permanent member of the UN Security Council, China has a special responsibility to uphold international peace and security. Nobody can be neutral when faced with such naked aggression against civilians. This is not a war limited to Europe, which Russia has unleashed. This will also define how we globally treat such violations of international law in the future. And also China has to take a clear stance on that.",0.0,1,False,False,0.9467083811759949,0.6630922555923462,0.3369077146053314
75626.0,Moving them from being spatially blind to spatially aware.,0.0,1,False,False,0.8622044324874878,0.8703447580337524,0.12965522706508636
75801.0,"And with Europe's Pharmaceutical Strategy we will ensure that all patients have access to affordable, high-quality, safe, sustainable and effective medicines.",0.0,1,False,False,0.8622902035713196,0.8886235356330872,0.11137641221284866
75838.0,"For example, development of the natural link between outdoor activities and tourism and culture, where snow, ice and natural environments combine with design and architecture to create new business models.",0.0,1,False,False,0.8454615473747253,0.8150914907455444,0.18490846455097198
76722.0,But little did we know that by now we would be living in a different continent – one that again witnesses the tragedy of large-scale war – and a different Europe altogether.,0.0,1,False,False,0.8903639912605286,0.8905590772628784,0.10944093763828278
77922.0,"Second, in helping to prepare further enlargement of the European Union and further strengthening of our cooperation with partner countries in the European Neighbourhood.",0.0,1,False,False,0.8625591993331909,0.8625010251998901,0.13749894499778748
78888.0,I trust that this milestone resolution will be adopted on Wednesday.,0.0,5,True,False,0.852830708026886,0.9045569896697998,0.09544298052787781
81235.0,"Indeed, beyond raw economic value, the work of these industries is usually the first thing people around the world get acquainted with when they want to know our countries.",0.0,1,False,False,0.8223698139190674,0.8293439149856567,0.17065609991550446
81410.0,Some of them will even look for more and better synergies between funding programs and make targeted use of European Structural and Investment Funds for the benefit of the take-up of low carbon industrial technologies.,0.0,1,False,False,0.886053740978241,0.7813165187835693,0.21868354082107544
81959.0,Let me now briefly turn to the second session today on the energy transition.,0.0,1,False,False,0.8540971875190735,0.8901994228363037,0.10980057716369629
82606.0,And then we have our broader political goals – like the Capital Markets Union – these would definitely benefit from consumers who can use their savings to invest in financial markets.,0.0,1,False,False,0.9089071750640869,0.8340969085693359,0.16590312123298645
84158.0,We categorically reject the threat or use of force – one of the fundamental principles that underpin European security as enshrined in the Helsinki Final Act. And we stand ready to take action if necessary.,0.0,1,False,False,0.7521957159042358,0.7938025593757629,0.20619741082191467
84521.0,"In 2022, Novi Sad takes up this promise. I am confident that, with its numerous international collaborations, Novi Sad 2022 will push the boundaries of this initiative even further.",0.0,1,False,False,0.8659440279006958,0.7625486254692078,0.23745134472846985
85121.0,"And with that, I hand over to Kadri.",0.0,1,False,False,0.8659163117408752,0.915688157081604,0.084311842918396
86344.0,"Whether it is on health, infrastructure development, climate change or digitalisation, the world needs to work together to get things done. There have been many successes in the last year, not least the historic agreement signed by some 130 countries to make the global tax system fairer. But we should also not shy away from where there have also been difficult moments for global cooperation which have a profound impact on our Union. This only reinforces the need for Europe to focus on making itself stronger, both to be a better partner but also to be able to better protect our own interests and values. This is why we have stepped up our work to give ourselves the instruments to do that. We will soon present a new tool to dissuade others from using coercion tactics against us. This will equip us with the tools to take trade, investment or other restrictive measures towards those putting undue pressure on us. We are also strengthening our partnership with NATO on security and defence. I recently travelled to the Baltics with Secretary-General Stoltenberg and we are working closely on an EU-NATO Joint Declaration.",0.0,1,False,False,0.6633261442184448,0.6366986632347107,0.3633013069629669
86516.0,"We have put the necessary building blocks in place to ensure the Plan is implemented effectively -- joint governance, substantial funding and a concrete delivery roadmap to ensure tangible results.",0.0,1,False,False,0.8768407702445984,0.8097147345542908,0.19028525054454803
87058.0,I have been impressed by how well prepared the citizens are during the deliberations in the Panels. They have very valid things to say and we – both from the legislative and the executive branch – should listen very carefully.,0.0,1,False,False,0.6979157328605652,0.6365218162536621,0.3634781539440155
87284.0,We will work on an SME IPO fund. We will also have a feasibility study on a scheme for banks to refer SMEs to other sources of funding if the bank cannot or does not want to lend to them.,0.0,1,False,False,0.8562255501747131,0.8041094541549683,0.19589054584503174
89506.0,"Soils are vital for 95% of the food we eat, and they are key allies in major challenges like climate change, biodiversity loss, the circular economy, human health, and desertification.",0.0,1,False,False,0.8684946894645691,0.8760473728179932,0.12395263463258743
90159.0,"Ladies and gentlemen, I will conclude with the reminder, that, in an emergency, you need someone you can count on.",0.0,1,False,False,0.8832828402519226,0.8953842520713806,0.10461580008268356
90347.0,Their reports save children's lives. All over Europe.,0.0,1,False,False,0.8755905628204346,0.8792209625244141,0.12077904492616653
90988.0,"As I mentioned, digitalisation is fundamentally changing the financial landscape.",1.0,1,False,True,0.8575235605239868,0.7842168211936951,0.2157832235097885
91837.0,The EU wants to make sure our standards are closely aligned with global standards. And this is something we are fully committed to on sustainability reporting.,0.0,1,False,False,0.8703334927558899,0.8061290979385376,0.1938709020614624
92354.0,"For example, Horizon Europe, with 95.5 billion euros over the next 7 years to promote excellence in research and innovation.",0.0,1,False,False,0.8419632911682129,0.8850185871124268,0.11498142778873444
92858.0,"More flexible admission conditions, enhanced rights and the possibility to move and work more easily between Member States.",1.0,1,False,True,0.886220395565033,0.8511165380477905,0.1488834023475647
94333.0,But time and again it became clear that we are tied to each other and that only together we can overcome the major challenges.,0.0,1,False,False,0.8386350274085999,0.8385029435157776,0.16149702668190002
94348.0,"Social economy organisations, faith groups, are a key element in local development, making a particular contribution to quality of life.",0.0,1,False,False,0.897886335849762,0.8982263207435608,0.10177365690469742
94381.0,"In future, this DNA of cooperation must spread throughout the world.",0.0,1,False,False,0.8482735753059387,0.7432809472084045,0.2567189931869507
94757.0,Thank you for inviting me to this timely discussion.,0.0,1,False,False,0.8554027080535889,0.8641314506530762,0.13586854934692383
95220.0,And this weighty role for our policy is not just my opinion.,0.0,1,False,False,0.8719671368598938,0.8684799671173096,0.13152006268501282
95299.0,"And to give a last example, the Commission just presented a proposal to have 2022 as the European Year of Youth.",0.0,5,True,False,0.7574583888053894,0.8716118931770325,0.12838812172412872
96351.0,How can we make sure of meeting them?,0.0,1,False,False,0.8528059124946594,0.9155274629592896,0.08447255939245224
97010.0,But the public health crisis has placed huge pressure on the teaching workforce.,0.0,5,True,False,0.900132417678833,0.9182237386703491,0.08177633583545685
97190.0,And my main message is and was we must protect our shared border with shared EU resources based on shared values.,0.0,5,True,False,0.8438710570335388,0.8639755249023438,0.13602444529533386
99793.0,"With the Blue Card in your pocket, you'll have more opportunities in all Member States.",0.0,1,False,False,0.8620793223381042,0.892670750617981,0.10732921957969666
99960.0,We will come forward with a new European Care Strategy to support men and women in finding the best care and the best life balance for them.,0.0,1,False,False,0.8485993146896362,0.8803572058677673,0.11964276432991028
100588.0,And we will lead the search for global solutions at the upcoming UN Food Systems Summit.,0.0,1,False,False,0.85230952501297,0.920373260974884,0.07962676137685776
100979.0,"Right now, estimates show that the EU is responsible for around 8-10% of global emissions.",0.0,5,True,False,0.8226351141929626,0.8853379487991333,0.11466197669506073
101431.0,I am proud that Europe is part of this endeavour.,0.0,1,False,False,0.859310507774353,0.8695547580718994,0.13044527173042297
101923.0,The world's energy system is changing fast.,0.0,5,True,False,0.8896694183349609,0.8890538811683655,0.11094609647989273
103611.0,"The development of a sustainable food system is also full of opportunities. Such a system will embrace growing consumer demand for safe and sustainable food by promoting short supply chains, organic farming, and local food systems. Developing these areas can lead to jobs and sustainable economic opportunities for rural communities.",0.0,1,False,False,0.7993158102035522,0.6129850745201111,0.3870149552822113
104469.0,"And we equally have very strong commitments about the future orientation of the recovery. It was there anyway in terms of the leaders wanting us to be very ambitious, so climate neutrality by 2050.",0.0,1,False,False,0.870853841304779,0.8092234134674072,0.19077661633491516
106029.0,And I look forward to working alongside you to achieve that goal.,0.0,1,False,False,0.8758502006530762,0.8847041130065918,0.11529594659805298
108598.0,"This engagement will be particularly important for scientific research, through Citizen Science.",0.0,1,False,False,0.8559582233428955,0.8679100871086121,0.13208989799022675
109343.0,These police officers must have the training to understand children.,0.0,1,False,False,0.8498870730400085,0.9118719100952148,0.08812810480594635
112000.0,"The Power Up Flagship is a good example. It aims to help frontload clean technologies to accelerate the development and use of renewables and energy system integration. That includes electrolysers for hydrogen, investments in transmission and distribution grids, and storage solutions, as a few examples.",0.0,5,True,False,0.9530599117279053,0.7032116055488586,0.29678839445114136
113254.0,"Last February, with the launch of Europe's Beating Cancer Plan, we all took a major step towards a new era in cancer prevention, diagnosis, treatment and care.",0.0,1,False,False,0.8531911969184875,0.8443723917007446,0.15562762320041656
114394.0,From Asia's megacities to Africa's most remote villages.,0.0,1,False,False,0.876285970211029,0.921052873134613,0.07894705981016159
116845.0,"For over a decade now, my services in the Commission have regularly published a regional competitiveness index.",0.0,1,False,False,0.7769462466239929,0.7651049494743347,0.2348950356245041
119538.0,Enhanced cooperation is key to all this.,0.0,1,False,False,0.8210281729698181,0.8678446412086487,0.13215535879135132
120896.0,"The purpose will not be to restore market access rights that the United Kingdom has lost because of Brexit, nor will it constrain the European Union's unilateral equivalence or regulatory process.",0.0,1,False,False,0.9220559000968933,0.9037067294120789,0.09629327803850174
122387.0,"For the moment the average NPL ratio in the European Union has remained stable, despite strong lending by banks throughout the crisis.",0.0,5,True,False,0.8532006740570068,0.8792812824249268,0.12071871757507324
122902.0,"The HERA Incubator will build on these reinforced diagnostic efforts. Through our sequencing, we will be building a library of variants.",0.0,1,False,False,0.853358805179596,0.8046690225601196,0.1953309178352356
123952.0,And today we have a Cancer Plan that we are confident will be a game-changer for Europe and beyond.,0.0,5,True,False,0.8752444386482239,0.8744096159934998,0.12559036910533905
125877.0,It will be an essential instrument to foster the competitiveness of European economy and to reach the Sustainable Development Goals of the UN Agenda 2030.,0.0,5,True,False,0.8910773992538452,0.8381746411323547,0.16182540357112885
128006.0,And this is my key message to you today: cohesion policy offers you an opportunity.,0.0,1,False,False,0.8630634546279907,0.828863263130188,0.17113672196865082
128674.0,NPL levels in the banking sectors have fallen substantially in recent years.,0.0,5,True,False,0.8939147591590881,0.9255616068840027,0.07443837821483612
128778.0,"This preference for renewable hydrogen is reflected in the selection criteria. At the time of assessment, renewable hydrogen projects will receive extra points and thus, will rank higher in the PCI list.",0.0,1,False,False,0.8385558128356934,0.5784103274345398,0.42158961296081543
129331.0,"With the passage of time, the Espoo Convention and the Strategic Environmental Assessment Protocol have proved their potential.",0.0,1,False,False,0.8903401494026184,0.8070205450057983,0.19297941029071808
129790.0,"With the launch of the ARISE programme, I am convinced that these numbers will significantly increase over time.",0.0,1,False,False,0.850986123085022,0.8718821406364441,0.12811791896820068
131320.0,"We will try to contribute to this objective from Brussels. This is why to support the climate transition we proposed the Just Transition Fund, which will cushion the socio-economic impact on regions more heavily dependent on carbon.",0.0,5,True,False,0.8590827584266663,0.8178027272224426,0.18219730257987976
131351.0,"I am a medical doctor by training, and I have always been proud of Europe's health systems. They are among the best in the world.",0.0,1,False,False,0.8760163187980652,0.8762003779411316,0.12379959225654602
131717.0,Prioritising investments and reforms in R&I and focusing on the digital and green transformation and on the recovery.,1.0,1,False,True,0.9029338955879211,0.8109473586082458,0.18905265629291534
132938.0,And I count on your continued support to make Europe's Beating Cancer Plan a success.,0.0,1,False,False,0.880803644657135,0.9114891886711121,0.08851078897714615
133367.0,"We address two particular issues. One is measures that appear not to be temporary. This is something we address especially for measures set out in the plans of France, Italy, Slovakia and, to a different extent, Lithuania.",0.0,1,False,False,0.7802723050117493,0.6156100034713745,0.3843899965286255
134812.0,"These same priorities that will guide our action at home will also guide it abroad, as we engage with partners around the world, and influence international standards in multilateral fora.",0.0,1,False,False,0.863867461681366,0.7415235638618469,0.2584764063358307
135141.0,"A few weeks ago, I opened, together with Minister Ebrard, the Science and Technology in Society (STS) Forum in Kyoto where representatives from Japan, Russia and the USA were also present.",1.0,1,False,True,0.8645475506782532,0.8959895372390747,0.10401047766208649
135594.0,"Third, translating R&I results into the economy. It means fostering resilience and competitiveness of our economies and societies and improving environment for R&I investment. The new ERA will support the implementation of the New Industrial Strategy by jointly developing common industrial technology roadmaps.",0.0,1,False,False,0.8538683652877808,0.6732596755027771,0.3267402946949005
137131.0,Some of these measures are painful. We see pandemic fatigue among citizens.,0.0,1,False,False,0.7594484090805054,0.6728380918502808,0.32716187834739685
137892.0,And we need to do it together - through global health cooperation and not through global health competition.,0.0,1,False,False,0.7882851958274841,0.8704973459243774,0.12950266897678375
138871.0,"This robust evidence base is the only way we can set ourselves realistic goals and explain to people the need, rationale and opportunity of change.",0.0,1,False,False,0.8603610396385193,0.7018727660179138,0.29812732338905334
139308.0,"Citizens are at the heart of our efforts. We can't forget the social: the “S” of ESG (environmental, social and governance). It is hard to solve climate change without addressing social concerns. You are asked to assess whether and how a social taxonomy could address some of the challenges related to the achievement of social objectives.",0.0,1,False,False,0.7923029661178589,0.5995579361915588,0.40044212341308594
139447.0,"Likewise, the new Recovery and Resilience Facility launched in May will provide large-scale financial support to reforms and investments undertaken by Member States, including support for SMEs.",0.0,1,False,False,0.8735834360122681,0.8170031905174255,0.18299683928489685
141249.0,It is no coincidence that the launch of this Alliance is the number one action on the ten-point list under the recently adopted Action Plan on Critical Raw Materials. The reason is simple – our collective efforts are the only way to succeed.,0.0,1,False,False,0.792912483215332,0.666879415512085,0.33312055468559265
142597.0,We have a legal framework in place;,0.0,1,False,False,0.8888728022575378,0.889215350151062,0.11078468710184097
143254.0,And this is why I want the EU to lead reforms of the WTO and WHO so they are fit for today's world.,0.0,1,False,False,0.892361044883728,0.9060039520263672,0.09399601072072983
144444.0,The EU will engage constructively with the Lebanese authorities in delivering the structural and sectoral reforms required to eventually unlock significant EU macro-financial assistance.,0.0,1,False,False,0.8531691431999207,0.8858959674835205,0.1141040250658989
144877.0,Energy supply systems are determinant for access to quality and safe healthcare.,0.0,1,False,False,0.8768627047538757,0.9088848233222961,0.09111514687538147
146341.0,Remarks by Commissioner Urpilainen at the virtual opening ceremony of the Africa-Europe Youth Meet-Up organised by The EU-AU Youth Hub on 08/07/2020,0.0,1,False,False,0.845730185508728,0.9143126010894775,0.08568741381168365
147494.0,"We shall leave no one behind in this needed shift to a carbon-neutral economy. That is what cohesion policy is about. Cohesion policy works daily to reduce regional disparities – in Europe and in each member state – to accelerate convergence and improve the lives of all Europeans, regardless of where they leave.",0.0,1,False,False,0.8216977119445801,0.6321896314620972,0.36781036853790283
149548.0,It is clear – the strategy is ambitious and far-reaching.,0.0,1,False,False,0.9028311967849731,0.6517589092254639,0.3482411205768585
149595.0,"At such a time of extraordinary hardship and uncertainty, the EU needs to show that it is ready and willing to act decisively.",0.0,1,False,False,0.8194376826286316,0.7935399413108826,0.20646004378795624
151432.0,"We will create a new, dedicated Health Programme.",0.0,1,False,False,0.8707589507102966,0.920055091381073,0.0799449160695076
151618.0,The corona crisis is the worst we have ever seen. And the recession is the deepest one in EU history.,0.0,1,False,False,0.8361786603927612,0.9248824119567871,0.07511760294437408
151743.0,"Let's start with the emergency measures which were introduced in vast majority of states in the EU. They are legitimate actions for facing this challenge. But, restrictions of some fundamental rights are inherent to emergency measures. This is why it is important that those measures include democratic safeguards.",0.0,1,False,False,0.7108864188194275,0.7709954380989075,0.2290046066045761
155764.0,"So please allow me to thank Ambassador Ischinger and the Munich Security Conference for their decision to award this year's Prize to the United Nations. First and foremost, with this prize, you honour the organization and its staff. I want to recognize the senior leadership from the United Nations and its Agencies here today. And I want to highlight the commitment and bravery of United Nations staff everywhere, including those who work in humanitarian emergencies, in conflict, and in peace operations.",0.0,5,True,False,0.841829776763916,0.6841058135032654,0.315894216299057
155803.0,This expansion is now the longest since the introduction of the euro in 1999 (almost 7 years).,0.0,1,False,False,0.871100902557373,0.8617176413536072,0.13828237354755402
156485.0,We need to take into account the excellent work already being done and build on progress already achieved.,0.0,1,False,False,0.8877318501472473,0.8446137309074402,0.155386283993721
157037.0,To give you some specific example that I think should be addressed in the Action Plan: political advertising. We have a lack of clarity and legal certainty on this in the market. We are dealing with very precise targeting based on our behaviour. But there is a lack of transparency: how content is channelled to us; who owns the algorithms.,1.0,1,False,True,0.7777628302574158,0.774124026298523,0.22587595880031586
157120.0,"Unaccompanied minors should be released from protective custody and brought to safe zones, zones that are suitable for long-term accommodation.",0.0,1,False,False,0.8525366187095642,0.8906688094139099,0.10933124274015427
158289.0,Members of the European Expert Group.,0.0,1,False,False,0.853091299533844,0.9087890386581421,0.09121090173721313
159140.0,"Similarly, and this is another familiar message, we call on Member States with high public debt levels to reduce them – and for those with fiscal space to use it to further boost high-quality investments. We make a specific call to euro area Member States to support a fair and inclusive transition towards a competitive green and digital economy through tangible and intangible investment, both public and private. The review of our fiscal governance next year is clearly relevant for the former, the completion of the Capital Markets Union for the latter.",0.0,1,False,False,0.8699643611907959,0.6897710561752319,0.31022897362709045
159399.0,"The European Green Deal is our new growth strategy. And this time, it is a growth strategy that is not consuming – but it is a new growth strategy that is more giving back than it takes away. It is a growth strategy that is more caring. Companies from all across our continent are already turning the green transition into green opportunities and business opportunities. Some are converting plastic waste into modern furniture, for example. Farmers are using data from our satellites to adapt to climate change. ‘Made in Europe' batteries for electric cars are finally becoming reality.",0.0,1,False,False,0.6771551966667175,0.7103666067123413,0.2896333634853363
159526.0,"I look forward to working with my fellow Commissioners to bring this ambitious plan to life – and with you, Europe's valued agriculture community.",0.0,1,False,False,0.8620402812957764,0.9022018909454346,0.09779810160398483
161079.0,We could be ready to do this in the second quarter of 2020.,0.0,1,False,False,0.8622540831565857,0.8758041262626648,0.12419584393501282
162624.0,"The EU has some of the world's highest standards on animal and plant health, and among the most affordable, accessible and high-quality healthcare systems.",0.0,5,True,False,0.825131356716156,0.8169310092926025,0.18306894600391388
163540.0,"Some believed it was a problem of South Eastern Europe. But that was not the case, it was a problem of international dimensions. This is why a global approach is necessary, because organised crime, terrorism and on the other side, migration, do not recognise borders.",0.0,1,False,False,0.8534752130508423,0.8383970260620117,0.1616029590368271
163600.0,"Unfortunately, there is still a heavy emphasis on ""cure and care"" within national health systems.",0.0,1,False,False,0.762709379196167,0.8531527519226074,0.1468472182750702
163739.0,"Together with Commissioner Jourova and I presented four reports containing a wealth of findings on money laundering and terrorist financing risks, on the work of Financial Intelligence Units, interconnection of our data systems as well as post mortem analysis on recent money laundering cases in European financial institutions.",1.0,1,False,True,0.8436371684074402,0.6254292130470276,0.37457075715065
163857.0,"In relation to the authorisations to be voted tomorrow, EFSA has concluded that they are as safe as their non-genetically-modified comparators with respect to potential effects on human and animal health, and the environment.",0.0,1,False,False,0.8593087792396545,0.8628532886505127,0.1371466964483261
164081.0,This Forum has become a milestone in the EU efforts against terrorist content online.,1.0,1,False,True,0.8559889197349548,0.8667725324630737,0.13322751224040985
164610.0,These make an important contribution to the EU's efforts to tackle antimicrobial resistance.,0.0,1,False,False,0.8828083276748657,0.8463584184646606,0.15364159643650055
166105.0,"Finally, we discussed the Capital Markets Union.",0.0,1,False,False,0.8561319708824158,0.8963378667831421,0.10366212576627731
166151.0,The EIT model delivers because it focuses on two aspects: ecosystems and the talent and education of individuals.,0.0,1,False,False,0.7536124587059021,0.5238989591598511,0.47610098123550415
166301.0,Our EPP family has a historic role to play. A pivotal role.,0.0,1,False,False,0.8933532238006592,0.831217348575592,0.16878274083137512
166312.0,"When the crisis peaked in Europe in the summer of 2015, Europe was taken by surprise and was not ready. Confronted with an inflow of irregular arrivals through the Mediterranean Sea, we knew that we had to do something. We started from scratch – I was in fact the very first Commissioner responsible for migration.",0.0,1,False,False,0.763960063457489,0.8419908285140991,0.15800915658473969
166364.0,"The Climate Action Summit will give opportunities to present action not only by governments but also by other stakeholders. We look forward to seeing examples of ambitious action by businesses, civil society, the financial sector, and of course cities and local authorities.",0.0,1,False,False,0.7585820555686951,0.8460307121276855,0.15396934747695923
166884.0,"Because of its geographical proximity, Turkey is the most important country in the whole region to work with, in order to address the problem and neutralise developing threats.",0.0,5,True,False,0.8630632162094116,0.8641442656517029,0.13585573434829712
167168.0,"The CAP will also have to foster further integration of environmental and climate-related considerations into farming: improving soil and water quality, preserving biodiversity, adapting to climate change are not only environmental issues, they directly concern agriculture and our capacity to ensure our food production potential in the EU.",0.0,1,False,False,0.8101374506950378,0.7296239137649536,0.2703760862350464
167532.0,"This was not a foregone conclusion as I still recall the first reactions, many of them from the U.S., that privacy is a European obsession, that in the age of social media privacy is obsolete. Today we hear from those social media that they would welcome a GDPR standard globally, and that they want even more regulation. What a difference a few years can make.",1.0,1,False,True,0.7401019334793091,0.8726571202278137,0.12734286487102509
167986.0,"I am, therefore, delighted that the Finnish Presidency wants to push this agenda and have Council conclusions on the economy of wellbeing in the coming months.",0.0,1,False,False,0.872012734413147,0.9044526219367981,0.09554732590913773
168842.0,"That work and that tradition has to be carried on. My vision is somehow inspired by your vision and your values. We called it the 3Os: Open Science, Open Innovation and Open to the world.",1.0,1,False,True,0.8605999946594238,0.7699200510978699,0.23007997870445251
169064.0,"Which teach real lessons, for the road ahead.",0.0,1,False,False,0.8825716376304626,0.8441046476364136,0.15589532256126404
169178.0,"Indeed, many of your recommendations directly relate to the Commission's priorities.",0.0,1,False,False,0.7773908972740173,0.6489319801330566,0.35106801986694336
169548.0,"And it's working very well. Across the EU, the last decade has seen a steady increase in growth and employment in the recycling sector, even during the crisis years.",0.0,1,False,False,0.8833544850349426,0.8803202509880066,0.11967974901199341
169694.0,"It highlighted the importance of food safety for food security, economic prosperity, agriculture, market access, tourism and sustainable development.",0.0,1,False,False,0.9250119924545288,0.7524891495704651,0.2475108504295349
172093.0,"Confidence will come from an assurance that the use of markets is contributing to ambition, and does not undermine it, or stand in the way of further ambition.",0.0,1,False,False,0.8987077474594116,0.7146403193473816,0.2853596806526184
172340.0,We must refine our knowledge about climate change. This means collecting reliable data on disaster risks.,0.0,1,False,False,0.8713879585266113,0.7842020392417908,0.21579794585704803
172351.0,Our third priority focuses on resilient investments and infrastructure.,0.0,1,False,False,0.8607117533683777,0.8662577867507935,0.13374219834804535
172656.0,"This includes robots and other mechanical devices automated to fight weeds, reducing the need for herbicides.",1.0,1,False,True,0.9316481947898865,0.5015648603439331,0.4984351396560669
173599.0,"And we are in the process of developing a cyber sanctions regime, and working to enable better attribution of cyberattacks.",1.0,1,False,True,0.8584073781967163,0.866412878036499,0.1335870772600174
174337.0,"In its “calls for action”, the Task Force report has laid out “An Agri-food and Rural Agenda” for the “New Africa-Europe Alliance for Sustainable Investment and Jobs”, which I recommend you to study.",0.0,5,True,False,0.8815551996231079,0.6736310124397278,0.3263690173625946
174870.0,The provisional agreement recognises this and aims to improve our communication of risks.,0.0,5,True,False,0.8703997731208801,0.7439674139022827,0.2560326159000397
177952.0,"In doing so, we will deliver sustainable progress and pave the way for a smoke-free world.",0.0,1,False,False,0.8952704668045044,0.8558306097984314,0.1441693902015686
178959.0,The ACP-EU alliance during the Paris Climate Conference is one shining example of the important things we can do as a political group.,0.0,1,False,False,0.7735017538070679,0.8325176239013672,0.16748236119747162
179954.0,"I have seen recently when we talk about circular economy and about sustainability that those who are critical and do not believe in it say: ""You want us to go back living in caves, munching on grass."" That is not exactly the proposition that we have, because I do believe that if you do this in a correct way, if you use the potential we have, you can create a lot of different jobs and you will unleash billions, trillions of economic potential, if you do it in the right way. That is what this conference is about. Of course it is about sharing the success stories and about sharing experiences, but it is also about seeing how complex the challenges we face are. I want to emphasize that.",0.0,1,False,False,0.6752157807350159,0.7690677642822266,0.23093219101428986
180241.0,"We need to raise the level of the ambition and we need to have in place sustainable and adequate financing mechanisms, matching the size of this challenge.",0.0,1,False,False,0.8728883266448975,0.8603332042694092,0.13966676592826843
180390.0,"Already now, we are experiencing the consequences of 1 degree of global warming.",0.0,1,False,False,0.8944076299667358,0.8942266702651978,0.10577328503131866
181104.0,"Rather, we need to think in terms of strengthening our digital resilience as a whole. Digital resilience is crucial for protecting government information, industrial research, intellectual property, business plans, elections and democratic institutions, as well as personal data. To do that we need to protect the digital infrastructure – the essential plumbing of our modern connect lives: as well as 5G, this means things like the Cloud and Artificial Intelligence.",1.0,1,False,True,0.991262674331665,0.5885831117630005,0.4114168882369995
